Country,Zipcode,Amount,Lat,Long
US,52751,12508322,41.82,-90.64
US,61462,12650516,40.91,-90.64
US,62352,12120386,39.56,-90.64
US,70076,10105588,30.06,-90.64
US,63663,9317161,37.62,-90.64
US,63939,10269766,36.67,-90.64
US,63016,10550383,38.35,-90.64
US,63025,10792976,38.5,-90.64
US,38751,11536868,33.44,-90.64
US,54643,12185639,44.19,-90.64
US,62006,8797326,39.03,-90.65
US,62378,9447926,39.88,-90.65
US,62323,11715233,39.81,-90.65
US,63040,10414275,38.57,-90.65
US,63338,11641905,38.75,-90.65
US,63066,11354150,38.27,-90.65
US,53809,8853113,42.98,-90.65
US,72474,9392005,36.03,-90.66
US,72453,12589954,36.28,-90.66
US,52060,9514286,42.06,-90.66
US,61473,8765627,40.73,-90.66
US,61284,8855578,41.38,-90.66
US,70449,11329624,30.25,-90.66
US,63675,10131079,37.3,-90.66
US,54546,9415932,46.32,-90.66
US,52746,11923997,41.69,-90.67
US,61438,12060289,40.55,-90.67
US,61279,9411030,41.33,-90.67
US,70441,12396651,30.82,-90.67
US,70744,9681243,30.58,-90.67
US,63648,11557269,37.83,-90.67
US,63001,9844401,38.5,-90.67
US,38630,9918231,34.26,-90.67
US,54664,10549377,43.5,-90.67
US,72402,8802418,35.82,-90.68
US,72403,10571163,35.82,-90.68
US,72404,10188337,35.82,-90.68
US,72401,12539877,35.82,-90.68
US,72394,11191135,35.02,-90.68
US,52079,9140311,42.29,-90.68
US,61455,11664236,40.47,-90.68
US,63630,9682424,37.98,-90.68
US,63023,10294406,38.33,-90.68
US,63656,10262820,37.69,-90.68
US,63952,9680085,37.06,-90.68
US,63955,10030761,36.58,-90.68
US,39664,11525477,31.33,-90.68
US,38749,10050659,33.48,-90.68
US,54850,11189722,46.81,-90.68
US,54861,9928980,46.6,-90.68
US,52004,11202861,42.5,-90.69
US,52002,11258290,42.5,-90.69
US,52003,11487910,42.5,-90.69
US,52001,10652858,42.5,-90.69
US,52099,8715796,42.5,-90.69
US,70052,11677294,30.05,-90.69
US,63620,10596065,37.35,-90.69
US,63957,9756262,37.14,-90.69
US,39088,11006965,32.83,-90.69
US,70353,12347728,29.36,-90.7
US,70361,12068654,29.57,-90.7
US,70363,12243496,29.57,-90.7
US,70364,8987930,29.57,-90.7
US,70360,12611505,29.57,-90.7
US,63366,12484932,38.78,-90.7
US,63368,11603243,38.78,-90.7
US,53805,9972949,43.13,-90.7
US,53813,9743351,42.84,-90.7
US,72352,9030260,34.66,-90.71
US,52728,11419376,41.46,-90.71
US,62045,11097472,39.23,-90.71
US,70071,9935764,30.06,-90.71
US,70090,8882958,29.96,-90.71
US,55612,11295570,47.63,-90.71
US,38669,10356347,34.21,-90.71
US,54530,9576832,45.51,-90.71
US,53820,12646372,42.68,-90.71
US,72432,12083419,35.56,-90.72
US,72424,9893005,36.39,-90.72
US,72425,12036273,36.23,-90.72
US,72470,12450452,36.45,-90.72
US,62340,12100776,39.7,-90.72
US,61232,12173798,41.43,-90.72
US,63660,9065235,37.94,-90.72
US,38762,9600471,33.88,-90.72
US,38759,9599742,33.83,-90.72
US,38730,10098764,33.7,-90.72
US,38732,8901516,33.74,-90.72
US,38720,9124508,34.08,-90.72
US,38733,12273354,33.74,-90.72
US,54447,10120129,45.07,-90.72
US,72359,10564637,35.01,-90.73
US,63389,11288891,38.99,-90.73
US,63030,10332596,38.16,-90.73
US,54846,12337215,46.38,-90.73
US,54493,11085217,44.72,-90.73
US,72439,10298822,36.07,-90.74
US,61453,10615592,41.01,-90.74
US,61447,10239894,40.86,-90.74
US,61231,12564586,41.19,-90.74
US,62362,12384912,39.78,-90.74
US,61475,9272814,40.56,-90.74
US,70754,10623937,30.5,-90.74
US,70371,9482443,29.81,-90.74
US,63937,9270253,36.93,-90.74
US,63369,9011029,38.93,-90.74
US,63347,11949965,39.04,-90.74
US,38740,12203681,34.04,-90.74
US,72324,9693464,35.4,-90.75
US,72355,12188174,34.59,-90.75
US,72462,10090807,36.36,-90.75
US,52729,9863564,41.82,-90.75
US,62070,9426525,39.29,-90.75
US,70743,9473130,30.03,-90.75
US,63623,10617799,37.68,-90.75
US,63069,9074239,38.47,-90.75
US,63674,10508517,38.01,-90.75
US,63041,8858633,38.28,-90.75
US,39061,12580105,33.07,-90.75
US,38781,10113145,33.91,-90.75
US,54652,9472813,43.44,-90.75
US,72360,9758998,34.77,-90.76
US,52726,11919525,41.5,-90.76
US,62353,9782098,39.98,-90.76
US,39647,11094506,31.52,-90.76
US,38774,9281098,33.95,-90.76
US,52039,11775580,42.56,-90.77
US,52773,10492261,41.59,-90.77
US,62319,11631079,40.15,-90.77
US,70453,10481690,30.7,-90.77
US,70763,9800756,30.08,-90.77
US,63631,9724168,37.76,-90.77
US,63073,9254395,38.57,-90.77
US,38773,10662060,33.6,-90.77
US,38767,10538145,34.15,-90.77
US,54655,9417541,43.39,-90.77
US,72336,9985112,35.01,-90.78
US,72335,8935840,35.01,-90.78
US,72396,12041259,35.23,-90.78
US,72387,10488879,35.31,-90.78
US,52745,9697955,41.74,-90.78
US,52073,9076806,42.6,-90.78
US,61478,10014591,40.8,-90.78
US,70359,10765103,29.67,-90.78
US,70774,9345195,30.19,-90.78
US,70792,8930063,30.02,-90.78
US,63015,9574256,38.42,-90.78
US,63343,9935678,39.17,-90.78
US,63664,11184123,37.93,-90.78
US,63341,11255208,38.63,-90.78
US,63367,12511144,38.78,-90.78
US,54619,11849047,43.74,-90.78
US,54439,10380836,45.24,-90.78
US,72416,11397317,35.91,-90.79
US,72312,12058895,34.59,-90.79
US,72341,9310057,34.88,-90.79
US,62355,9845291,39.44,-90.79
US,62326,12538344,40.42,-90.79
US,61476,11442807,41.1,-90.79
US,63061,11338455,38.26,-90.79
US,39156,11193390,32.5,-90.79
US,53827,12231774,43.09,-90.79
US,72413,11743208,36.33,-90.8
US,52759,10720015,41.46,-90.8
US,62363,10763354,39.61,-90.8
US,70733,12401248,30.31,-90.8
US,39144,8808540,31.85,-90.8
US,39086,10017585,32.02,-90.8
US,39645,12393283,31.16,-90.8
US,54433,9398728,45.16,-90.8
US,54771,10832471,44.95,-90.8
US,54656,10410693,43.94,-90.8
US,54434,8781062,45.35,-90.8
US,72326,12157795,35.13,-90.81
US,72322,10015410,35.07,-90.81
US,72449,12431624,36.16,-90.81
US,52254,10802396,41.96,-90.81
US,63039,9796443,38.49,-90.81
US,63072,9716838,38.41,-90.81
US,54855,11184027,46.42,-90.81
US,61471,11322807,40.69,-90.82
US,70723,9499720,30.02,-90.82
US,70302,11896626,29.79,-90.82
US,70395,8970607,29.73,-90.82
US,70301,8930195,29.79,-90.82
US,70310,9523460,29.79,-90.82
US,63943,10063115,36.82,-90.82
US,63654,12218260,37.45,-90.82
US,63060,10334896,38.3,-90.82
US,63935,11930367,36.62,-90.82
US,63346,10133090,38.8,-90.82
US,63330,8893569,39.26,-90.82
US,39668,10593171,31.7,-90.82
US,38721,10070117,32.97,-90.82
US,54814,10301294,46.81,-90.82
US,52777,11432352,41.83,-90.83
US,52032,9820719,42.31,-90.83
US,52207,10256590,42.07,-90.83
US,61460,9005369,40.77,-90.83
US,62374,12584373,40.41,-90.83
US,63071,11490629,38.16,-90.83
US,54754,11101997,44.45,-90.83
US,54620,12460745,44.08,-90.83
US,62357,11620226,39.7,-90.84
US,63622,11515230,37.78,-90.84
US,54615,11745031,44.29,-90.84
US,72333,10827498,34.3,-90.85
US,52769,10547792,41.59,-90.85
US,52068,11215732,42.44,-90.85
US,61237,8925708,41.33,-90.85
US,62375,8990592,40.01,-90.85
US,63385,8695123,38.81,-90.85
US,39630,8843197,31.46,-90.85
US,38748,11979428,33.17,-90.85
US,38764,10823990,33.79,-90.85
US,53816,8789274,42.96,-90.85
US,54631,9932067,43.32,-90.85
US,54667,11033301,43.65,-90.85
US,54657,9734676,43.18,-90.85
US,72369,9408941,34.39,-90.86
US,72465,10249354,35.97,-90.86
US,61418,9431350,40.85,-90.86
US,61420,10401867,40.55,-90.86
US,62344,11301833,40.18,-90.86
US,70778,9546368,30.18,-90.86
US,70785,12621629,30.48,-90.86
US,39177,10628095,32.57,-90.86
US,72374,8865308,34.53,-90.87
US,52765,9141064,41.71,-90.87
US,61260,9307664,41.19,-90.87
US,62366,10655446,39.44,-90.87
US,70086,8749781,29.98,-90.87
US,70352,12481141,29.68,-90.87
US,63055,10830290,38.53,-90.87
US,39182,10777455,32.32,-90.87
US,39159,11977025,32.9,-90.87
US,39183,12528985,32.32,-90.87
US,39180,10426401,32.32,-90.87
US,38765,10546715,33.06,-90.87
US,39181,9477116,32.32,-90.87
US,54806,9064220,46.57,-90.87
US,52309,9637198,42.07,-90.88
US,55615,11164297,47.55,-90.88
US,63332,9692689,38.57,-90.88
US,63089,9344657,38.47,-90.88
US,63365,12508811,38.71,-90.88
US,38722,12413181,33.27,-90.88
US,54665,10615728,43.55,-90.88
US,53802,8938497,42.79,-90.88
US,72311,9211550,34.71,-90.89
US,63665,12569607,37.32,-90.89
US,39653,8834861,31.47,-90.89
US,38756,12263958,33.4,-90.89
US,54526,9633740,45.49,-90.89
US,53826,11025435,43.08,-90.89
US,54891,9116897,46.67,-90.89
US,72479,12451186,35.61,-90.9
US,72444,12230398,36.42,-90.9
US,72372,10153354,34.97,-90.9
US,52747,10569946,41.6,-90.9
US,62314,12257360,39.72,-90.9
US,61480,12130361,40.74,-90.9
US,61259,10636072,41.4,-90.9
US,63336,11918012,39.37,-90.9
US,54746,11694796,44.53,-90.9
US,72366,11074240,34.55,-90.91
US,62367,10909225,40.29,-90.91
US,63362,11740090,38.94,-90.91
US,54653,12197780,43.9,-90.91
US,54611,9875866,44.43,-90.91
US,54517,12573021,46.15,-90.91
US,72389,10135608,34.4,-90.92
US,52255,9818913,41.85,-90.92
US,70707,8988518,30.21,-90.92
US,70737,12524376,30.21,-90.92
US,71233,9441275,32.32,-90.92
US,39054,10779733,32.8,-90.92
US,53804,11845584,42.89,-90.92
US,72475,9870899,35.56,-90.93
US,72421,11622128,35.79,-90.93
US,52045,12317797,42.44,-90.93
US,61442,11364880,41.1,-90.93
US,70718,11152181,30.2,-90.93
US,70728,10102074,30.29,-90.93
US,70738,10194049,30.23,-90.93
US,63625,8740730,37.53,-90.93
US,54645,12272710,43.31,-90.93
US,62311,9618122,40.23,-90.94
US,61469,11411990,40.93,-90.94
US,70725,12406148,30.14,-90.94
US,38745,9912107,32.96,-90.94
US,38776,10410212,33.4,-90.94
US,38746,9230890,33.94,-90.94
US,54768,11584058,44.96,-90.94
US,72476,11612488,36.06,-90.95
US,72427,10155651,35.86,-90.95
US,52323,8839887,41.98,-90.95
US,52066,11591806,42.68,-90.95
US,61437,12259559,40.86,-90.95
US,62324,9647051,40.03,-90.95
US,70786,11993082,30.57,-90.95
US,70727,11283190,30.47,-90.95
US,70372,11018176,29.82,-90.95
US,70706,12369828,30.47,-90.95
US,70726,9994395,30.47,-90.95
US,54766,11993694,45.31,-90.95
US,54741,9396601,44.6,-90.95
US,72455,11036055,36.26,-90.96
US,72353,11105433,34.37,-90.96
US,55613,10822278,47.69,-90.96
US,63348,11224225,38.81,-90.96
US,63633,10405969,37.43,-90.96
US,63931,9652861,36.64,-90.96
US,54654,9521849,43.26,-90.96
US,72433,11206578,36.04,-90.97
US,72429,9779038,35.49,-90.97
US,52721,12641850,41.73,-90.97
US,61450,9901623,40.58,-90.97
US,70393,9684970,29.98,-90.97
US,70770,10169859,30.69,-90.97
US,70769,9766785,30.3,-90.97
US,63638,11037119,37.23,-90.97
US,53817,11977367,42.93,-90.97
US,72368,11716107,34.79,-90.98
US,72328,9324711,34.15,-90.98
US,63077,9886275,38.35,-90.98
US,63379,11571197,38.97,-90.98
US,39150,10193979,31.95,-90.98
US,38726,9666343,33.79,-90.98
US,72347,9700423,35.4,-90.99
US,72340,12306136,34.96,-90.99
US,52053,10474590,42.6,-90.99
US,70346,12012577,30.09,-90.99
US,63342,11599958,38.6,-90.99
US,54563,12674064,45.48,-90.99
US,53806,12616992,42.71,-90.99
US,54642,11786413,44.13,-90.99
US,54614,11220361,43.89,-90.99
US,52362,10910263,42.06,-91
US,52046,9407735,42.44,-91
US,52033,9816803,42.29,-91
US,61272,9690794,41.16,-91
US,62346,12178741,40.14,-91
US,62370,11545477,39.53,-91
US,70739,10655772,30.52,-91
US,38760,10801046,33.45,-91
US,38725,10451899,33.65,-91
US,52321,10305480,42.1,-91.01
US,62339,11704653,40.1,-91.01
US,70397,9434399,29.36,-91.01
US,70722,10862918,30.86,-91.01
US,70734,10268273,30.23,-91.01
US,63344,10031541,39.23,-91.01
US,63965,11704278,37,-91.01
US,63084,10443243,38.44,-91.01
US,63090,12059111,38.55,-91.01
US,63387,9863957,39.18,-91.01
US,38744,8862220,33.03,-91.01
US,39638,8741618,31.19,-91.01
US,38782,10169157,33.28,-91.01
US,54896,11731641,45.82,-91.01
US,54635,9206798,44.38,-91.01
US,54623,9666023,43.7,-91.01
US,72445,11999796,35.97,-91.02
US,72383,10533797,34.48,-91.02
US,52778,10533807,41.58,-91.02
US,70390,10928936,29.93,-91.02
US,63390,12629698,38.82,-91.02
US,38780,10981612,33.26,-91.02
US,54626,11330295,43.16,-91.02
US,72367,9382653,34.19,-91.03
US,62312,10035003,39.69,-91.03
US,70356,9508869,29.56,-91.03
US,38769,10180307,33.85,-91.03
US,39081,9200830,31.71,-91.03
US,54731,9252109,45.38,-91.03
US,72478,9694144,36.46,-91.04
US,52646,11292167,41.09,-91.04
US,70341,10705664,30.03,-91.04
US,39113,9897692,32.89,-91.04
US,54726,9907910,44.95,-91.04
US,54640,8732973,43.24,-91.04
US,72379,9025302,34.05,-91.05
US,52216,10102316,41.88,-91.05
US,70391,10993998,29.99,-91.05
US,63377,10866855,39.12,-91.05
US,63353,11744940,39.44,-91.05
US,63357,8726279,38.62,-91.05
US,38702,8900758,33.38,-91.05
US,38704,11778401,33.38,-91.05
US,38703,9363813,33.38,-91.05
US,38701,9198937,33.38,-91.05
US,61425,10621900,40.73,-91.06
US,62316,12206745,40.23,-91.06
US,62320,11967850,40.03,-91.06
US,63666,8875473,37.4,-91.06
US,39633,9852031,31.27,-91.06
US,39661,10679394,31.5,-91.06
US,39631,11516951,31.08,-91.06
US,39069,9586952,31.71,-91.06
US,38723,11816067,33.2,-91.06
US,54856,10639556,46.43,-91.06
US,53810,10103247,42.83,-91.06
US,72431,9183837,35.65,-91.07
US,72108,10187318,34.71,-91.07
US,72457,9541813,36.08,-91.07
US,52761,12358277,41.41,-91.07
US,52056,9800167,42.6,-91.07
US,61454,9671655,40.67,-91.07
US,70776,9697092,30.28,-91.07
US,63942,11878748,36.56,-91.07
US,38772,10697915,33.59,-91.07
US,54816,10938351,46.5,-91.07
US,72410,9332371,35.89,-91.08
US,52760,9271078,41.58,-91.08
US,52212,10533980,42.11,-91.08
US,65439,9700984,37.66,-91.08
US,38731,10552603,33.08,-91.08
US,54628,10235482,43.34,-91.08
US,54669,11575383,43.89,-91.08
US,62356,12248233,39.63,-91.09
US,53801,11988047,42.9,-91.09
US,54621,10292800,43.65,-91.09
US,54644,11486719,44.01,-91.09
US,54848,11315366,45.46,-91.09
US,72415,10123280,36.1,-91.1
US,72014,9379897,35.42,-91.1
US,72392,11623343,34.91,-91.1
US,52052,10542431,42.78,-91.1
US,62347,10088492,39.88,-91.1
US,70721,9340029,30.22,-91.1
US,70761,10849207,30.96,-91.1
US,70340,10741601,29.66,-91.1
US,63079,9561693,38.27,-91.1
US,54827,9841008,46.79,-91.1
US,54839,9314948,46.36,-91.1
US,72005,12027512,35.56,-91.11
US,72458,8971951,36.08,-91.11
US,52065,9881476,42.54,-91.11
US,52040,9396315,42.48,-91.11
US,70789,12278665,30.91,-91.11
US,70730,11990179,30.81,-91.11
US,54862,11571221,45.79,-91.11
US,72471,9468950,35.82,-91.12
US,72074,9990271,35.05,-91.12
US,52078,11009339,42.39,-91.12
US,52749,12385185,41.34,-91.12
US,52772,12233285,41.77,-91.12
US,52601,11748365,40.8,-91.12
US,70892,12659708,30.44,-91.12
US,70835,8885481,30.44,-91.12
US,70896,12349611,30.44,-91.12
US,70895,12041533,30.44,-91.12
US,70874,12537563,30.44,-91.12
US,70898,9388570,30.44,-91.12
US,70879,10023934,30.44,-91.12
US,70821,12571875,30.44,-91.12
US,70884,10876035,30.44,-91.12
US,70819,12680746,30.44,-91.12
US,70812,8916573,30.44,-91.12
US,70807,8787693,30.44,-91.12
US,70811,10305173,30.44,-91.12
US,70820,11888220,30.44,-91.12
US,70818,10514664,30.44,-91.12
US,70814,10434668,30.44,-91.12
US,70802,10432770,30.44,-91.12
US,70805,10793151,30.44,-91.12
US,70815,9947558,30.44,-91.12
US,70806,11254144,30.44,-91.12
US,70809,11342957,30.44,-91.12
US,70816,11773742,30.44,-91.12
US,70808,12497034,30.44,-91.12
US,70817,10959565,30.44,-91.12
US,70810,12253932,30.44,-91.12
US,70804,10490405,30.44,-91.12
US,70826,12408682,30.44,-91.12
US,70831,11059657,30.44,-91.12
US,70837,8810179,30.44,-91.12
US,70893,8723022,30.44,-91.12
US,70894,9601301,30.44,-91.12
US,70801,11925647,30.44,-91.12
US,70825,10479335,30.44,-91.12
US,70827,11872668,30.44,-91.12
US,70836,9011118,30.44,-91.12
US,70803,11853541,30.44,-91.12
US,70813,11818113,30.44,-91.12
US,70822,11663689,30.44,-91.12
US,70823,11169453,30.44,-91.12
US,70833,11719810,30.44,-91.12
US,65566,9785841,37.71,-91.12
US,54659,11721026,44.32,-91.12
US,54722,9399261,44.67,-91.12
US,72048,8723392,34.19,-91.13
US,72140,10174275,34.37,-91.13
US,62321,10204383,40.41,-91.13
US,63349,10338667,38.97,-91.13
US,52320,12187792,41.99,-91.14
US,70788,9216103,30.16,-91.14
US,70777,12611552,30.71,-91.14
US,63383,11874087,38.82,-91.14
US,53821,11228998,43.04,-91.14
US,52146,11915542,43.2,-91.15
US,52337,9720703,41.89,-91.15
US,52650,11272684,40.95,-91.15
US,62325,11862181,40.03,-91.15
US,62345,11457977,39.7,-91.15
US,70704,9130152,30.58,-91.15
US,70714,10894060,30.58,-91.15
US,70791,11801491,30.66,-91.15
US,54745,12086136,45.25,-91.15
US,54732,9097831,45.16,-91.15
US,54727,9169641,44.95,-91.15
US,52720,12025322,41.57,-91.16
US,52637,12534926,41,-91.16
US,62330,9470319,40.63,-91.16
US,62329,12382563,40.56,-91.16
US,62336,10974398,40.46,-91.16
US,63080,10293293,38.21,-91.16
US,63941,12399991,36.9,-91.16
US,72434,12143224,36.2,-91.17
US,52655,8997487,40.82,-91.17
US,70780,9932739,30.29,-91.17
US,63433,12609489,39.54,-91.17
US,72021,9897978,34.88,-91.18
US,52752,9243962,41.27,-91.18
US,52157,11659675,43.02,-91.18
US,52653,12014765,41.17,-91.18
US,52158,11336296,43.04,-91.18
US,62365,11576104,39.78,-91.18
US,62380,11134023,40.25,-91.18
US,71284,10331411,32.4,-91.18
US,71254,11652660,32.81,-91.18
US,71282,11881352,32.4,-91.18
US,70873,9715416,30.45,-91.18
US,70891,12039818,30.45,-91.18
US,70883,8750245,30.44,-91.18
US,63378,12451276,38.64,-91.18
US,65440,12573119,37.64,-91.18
US,65456,10738918,37.8,-91.18
US,72101,9671239,35.25,-91.19
US,52310,9006297,42.23,-91.19
US,62313,8731414,40.32,-91.19
US,62359,11469828,40.02,-91.19
US,70381,10303446,29.7,-91.19
US,70380,8971565,29.7,-91.19
US,63013,10049378,38.41,-91.19
US,63334,12005912,39.33,-91.19
US,39096,9416349,31.81,-91.19
US,54624,10648777,43.42,-91.19
US,72069,12043401,34.59,-91.2
US,72473,11982613,35.72,-91.2
US,71630,12129513,33.6,-91.2
US,72189,10082845,35.25,-91.2
US,52035,11130696,42.63,-91.2
US,62343,11482617,39.7,-91.2
US,70339,10617553,29.95,-91.2
US,70767,10867862,30.45,-91.2
US,54760,12352120,44.42,-91.2
US,52252,9656211,42.18,-91.21
US,70748,9403042,30.83,-91.21
US,63629,9911208,37.45,-91.21
US,63068,8858895,38.6,-91.21
US,54658,11092036,43.66,-91.21
US,54758,10081548,44.57,-91.21
US,54650,9247920,43.88,-91.21
US,54867,11483222,45.76,-91.21
US,72460,11044819,36.31,-91.22
US,72169,8868695,35.39,-91.22
US,72038,12476431,34.41,-91.22
US,52151,11524907,43.36,-91.22
US,62349,11971259,40.15,-91.22
US,54632,11426905,43.57,-91.22
US,54616,9673329,44.29,-91.22
US,72112,8910419,35.62,-91.23
US,72123,10665317,35.25,-91.23
US,72166,11261647,34.05,-91.23
US,52049,11611600,42.86,-91.23
US,52658,9047505,40.71,-91.23
US,52754,11658325,41.33,-91.23
US,71357,11286256,32.07,-91.23
US,70342,9568829,29.7,-91.23
US,63056,9517987,38.41,-91.23
US,54602,8762378,43.82,-91.23
US,54603,9010323,43.82,-91.23
US,54601,10307338,43.82,-91.23
US,52237,12509423,42.34,-91.24
US,52312,10852118,42,-91.24
US,62360,9712290,39.81,-91.24
US,62334,9732666,40.39,-91.24
US,70765,8722672,30.28,-91.24
US,70764,10640782,30.28,-91.24
US,55603,12005555,47.41,-91.24
US,65441,12170537,38.15,-91.24
US,63370,10383306,39.08,-91.24
US,63381,9327623,39,-91.24
US,54835,11702604,45.66,-91.24
US,72036,11078156,35,-91.25
US,71674,12271519,33.89,-91.25
US,72459,9742712,36.23,-91.25
US,72043,9008710,35.64,-91.25
US,72440,9210576,36,-91.25
US,52640,12335275,41.09,-91.25
US,52306,8867970,41.9,-91.25
US,62338,10131862,40,-91.25
US,70719,11455326,30.39,-91.25
US,71276,9518949,32.57,-91.25
US,71286,10396079,32.66,-91.25
US,54636,10928468,43.95,-91.25
US,54832,9258226,46.33,-91.25
US,71640,10298600,33.11,-91.26
US,52041,11797810,42.48,-91.26
US,52776,12494155,41.57,-91.26
US,52048,9964785,42.74,-91.26
US,52638,11800655,40.82,-91.26
US,70710,12235318,30.35,-91.26
US,63467,10913508,39.64,-91.26
US,65778,10406250,36.5,-91.26
US,39190,9190371,31.56,-91.26
US,54748,11632729,45.07,-91.26
US,54627,11277742,44.16,-91.26
US,54844,11749129,46.83,-91.26
US,52044,11061044,42.74,-91.27
US,55614,9638705,47.29,-91.27
US,54819,11411550,45.45,-91.27
US,54742,8923515,44.76,-91.27
US,71653,12411975,33.32,-91.28
US,52160,10179713,43.49,-91.28
US,52205,9255701,42.1,-91.28
US,62358,10493841,40.61,-91.28
US,62351,9509182,40.08,-91.28
US,55919,12469911,43.69,-91.28
US,65446,12381779,37.85,-91.28
US,52170,10879423,43.2,-91.29
US,55601,10571324,47.25,-91.29
US,65535,10640522,38.09,-91.29
US,39669,10902851,31.1,-91.29
US,54828,11096031,45.79,-91.29
US,72466,9890190,36.08,-91.3
US,72029,10514869,34.69,-91.3
US,72075,10903073,35.64,-91.3
US,72524,10449181,35.8,-91.3
US,72572,10362977,35.91,-91.3
US,52766,11039061,41.47,-91.3
US,70392,8831987,29.69,-91.3
US,55947,9564349,43.82,-91.3
US,63351,11779205,38.85,-91.3
US,54821,10635166,46.19,-91.3
US,52623,8690501,40.86,-91.31
US,52660,11003066,41.03,-91.31
US,71253,12274152,32.99,-91.31
US,54773,12159569,44.36,-91.31
US,72469,9086175,35.96,-91.32
US,72026,10046627,34.45,-91.32
US,63441,11250837,39.49,-91.32
US,72042,8740370,34.28,-91.33
US,52223,10383169,42.43,-91.33
US,52624,9529742,40.75,-91.33
US,70736,11060369,30.63,-91.33
US,63014,11761258,38.67,-91.33
US,65588,12490879,37,-91.33
US,63037,10024364,38.39,-91.33
US,52050,9396350,42.58,-91.34
US,52739,11894466,41.38,-91.34
US,52358,10435964,41.67,-91.34
US,52036,12648932,42.47,-91.34
US,63339,10465401,39.34,-91.34
US,52305,9524566,42.02,-91.35
US,52627,9428662,40.61,-91.35
US,62373,9102237,40.28,-91.35
US,70784,10923133,30.88,-91.35
US,55941,11437843,43.76,-91.35
US,55925,10189003,43.91,-91.35
US,55607,11536850,47.61,-91.35
US,63333,9497843,39,-91.35
US,65466,11931151,37.14,-91.35
US,65565,11847598,37.96,-91.35
US,65586,11478543,37.85,-91.35
US,54630,9536982,44.08,-91.35
US,72482,10733350,36.25,-91.36
US,72006,12490345,35.28,-91.36
US,72522,12265291,35.84,-91.36
US,52047,9804994,42.95,-91.36
US,52738,8840997,41.27,-91.36
US,62341,9883981,40.38,-91.36
US,72055,9163425,34.11,-91.37
US,52737,11420270,41.25,-91.37
US,62376,9969519,40.07,-91.37
US,62348,11316478,40.17,-91.37
US,71366,11958584,31.95,-91.37
US,70775,10548659,30.78,-91.37
US,70773,11516868,30.59,-91.37
US,63350,12364808,38.87,-91.37
US,39165,9119345,31.39,-91.37
US,71662,12216601,33.8,-91.38
US,72134,9958492,34.63,-91.38
US,52072,12085519,42.92,-91.38
US,62354,9466919,40.54,-91.38
US,62305,11717302,39.93,-91.38
US,62301,12506076,39.93,-91.38
US,62306,9021293,39.93,-91.38
US,71375,10372023,31.8,-91.38
US,63401,12219635,39.7,-91.38
US,65690,9671239,36.6,-91.38
US,39122,12003451,31.54,-91.38
US,39121,10575422,31.54,-91.38
US,39120,11606081,31.54,-91.38
US,54770,12043948,44.55,-91.38
US,54865,8995723,46.77,-91.38
US,71654,10402261,33.62,-91.39
US,72059,10220838,35.14,-91.39
US,71666,10694366,33.62,-91.39
US,52159,10810082,43.05,-91.39
US,52253,10050470,41.92,-91.39
US,52644,11270525,41.05,-91.39
US,71263,9426967,32.86,-91.39
US,65606,9645164,36.69,-91.39
US,63459,10145026,39.58,-91.39
US,65453,12561872,38.06,-91.39
US,54729,11001721,44.93,-91.39
US,54774,11472682,44.93,-91.39
US,52042,9411867,42.64,-91.4
US,52043,9927373,42.85,-91.4
US,52645,10789262,40.92,-91.4
US,52632,9185124,40.4,-91.4
US,70729,11161664,30.53,-91.4
US,70783,9266620,30.67,-91.4
US,63091,12129829,38.38,-91.4
US,54847,11394696,46.56,-91.4
US,72003,10674849,34.4,-91.41
US,52639,9565975,40.52,-91.41
US,70749,11152171,30.63,-91.41
US,71242,12588154,32.79,-91.41
US,63359,12264850,39.12,-91.41
US,54895,9204805,45.42,-91.41
US,54747,9838896,44.36,-91.41
US,52755,8827706,41.48,-91.42
US,52314,8953807,41.92,-91.42
US,52350,10936045,42.03,-91.42
US,52219,11677378,42.23,-91.42
US,62379,11570117,40.35,-91.42
US,70752,9192580,30.57,-91.42
US,70522,12357739,29.76,-91.42
US,71638,10688784,33.52,-91.43
US,72569,10705193,36.08,-91.43
US,52659,9431897,41.12,-91.43
US,71266,10880525,32.73,-91.43
US,70740,11661958,30.41,-91.43
US,65041,9583549,38.69,-91.43
US,65449,10772382,37.81,-91.43
US,54661,10026792,44,-91.43
US,72562,11768652,35.7,-91.44
US,52336,11925885,42.05,-91.44
US,71373,8905390,31.56,-91.44
US,70787,12287002,30.96,-91.44
US,63363,9057238,38.9,-91.44
US,54720,10946403,44.8,-91.44
US,71670,8827437,33.71,-91.45
US,72020,10513587,35.42,-91.45
US,52156,9342321,43.06,-91.45
US,52656,10170816,40.71,-91.45
US,52057,9660191,42.48,-91.45
US,70772,10396768,30.44,-91.45
US,70760,9248807,30.69,-91.45
US,63430,12424960,40.35,-91.45
US,72041,9885320,34.78,-91.46
US,72170,8810663,34.57,-91.46
US,72564,9364640,35.62,-91.46
US,72165,11529458,35.55,-91.46
US,70540,12173888,29.73,-91.46
US,55931,10856259,43.5,-91.46
US,71677,9961035,33.77,-91.47
US,52172,8849633,43.26,-91.47
US,71237,11062843,32.6,-91.47
US,70762,9884687,30.58,-91.47
US,54738,10164357,44.57,-91.47
US,54834,11661095,45.74,-91.47
US,72542,9494284,36.32,-91.48
US,71639,9613772,33.88,-91.48
